# time x1 y1 z1 vx1 vy1 vz1 x2 y2 z2 vx2 vy2 vz2 x3 y3 z3 vx3 vy3 vz3 placehold
1.820000e+08 1.179533e+11 5.840669e+11 0.000000e+00 3.804754e+04 -3.298874e+03 0.000000e+00 4.580397e+10 6.737272e+11 0.000000e+00 -8.755214e+03 -8.364681e+03 0.000000e+00 1.164094e+11 5.801188e+11 0.000000e+00 -3.778248e+04 2.635000e+04 0.000000e+00 0.000000e+00
1.830000e+08 1.228615e+11 5.938834e+11 0.000000e+00 3.061047e+04 -1.322293e+04 0.000000e+00 3.776706e+10 6.645580e+11 0.000000e+00 -7.242134e+03 -9.949381e+03 0.000000e+00 1.200397e+11 5.907195e+11 0.000000e+00 -3.015310e+04 4.096756e+04 0.000000e+00 0.000000e+00
1.840000e+08 1.266717e+11 6.043290e+11 0.000000e+00 1.958990e+04 -2.029293e+04 0.000000e+00 3.147333e+10 6.539045e+11 0.000000e+00 -5.270698e+03 -1.130462e+04 0.000000e+00 1.229253e+11 6.023448e+11 0.000000e+00 -1.851426e+04 5.165985e+04 0.000000e+00 0.000000e+00
1.850000e+08 1.290961e+11 6.152963e+11 0.000000e+00 6.260676e+03 -2.363200e+04 0.000000e+00 2.736136e+10 6.420850e+11 0.000000e+00 -2.895753e+03 -1.225167e+04 0.000000e+00 1.248935e+11 6.147398e+11 0.000000e+00 -4.425576e+03 5.708766e+04 0.000000e+00 0.000000e+00
1.860000e+08 1.299282e+11 6.265982e+11 0.000000e+00 -7.790289e+03 -2.284286e+04 0.000000e+00 2.576687e+10 6.295902e+11 0.000000e+00 -2.685653e+02 -1.263464e+04 0.000000e+00 1.257946e+11 6.275391e+11 0.000000e+00 1.027374e+04 5.655195e+04 0.000000e+00 0.000000e+00
1.870000e+08 1.290943e+11 6.379878e+11 0.000000e+00 -2.086245e+04 -1.803732e+04 0.000000e+00 2.683308e+10 6.170290e+11 0.000000e+00 2.384952e+03 -1.238216e+04 0.000000e+00 1.255462e+11 6.403082e+11 0.000000e+00 2.369135e+04 5.010756e+04 0.000000e+00 0.000000e+00
1.880000e+08 1.266772e+11 6.492043e+11 0.000000e+00 -3.137631e+04 -9.809700e+03 0.000000e+00 3.046655e+10 6.050233e+11 0.000000e+00 4.830343e+03 -1.154088e+04 0.000000e+00 1.241579e+11 6.526144e+11 0.000000e+00 3.409993e+04 3.857054e+04 0.000000e+00 0.000000e+00
1.890000e+08 1.228960e+11 6.600246e+11 0.000000e+00 -3.809218e+04 8.325214e+02 0.000000e+00 3.636612e+10 5.940964e+11 0.000000e+00 6.896240e+03 -1.025328e+04 0.000000e+00 1.217205e+11 6.640981e+11 0.000000e+00 4.012819e+04 2.340213e+04 0.000000e+00 0.000000e+00
1.900000e+08 1.180544e+11 6.702918e+11 0.000000e+00 -4.026746e+04 1.257170e+04 0.000000e+00 4.410649e+10 5.846056e+11 0.000000e+00 8.507186e+03 -8.698415e+03 0.000000e+00 1.183702e+11 6.745196e+11 0.000000e+00 4.092124e+04 6.504567e+03 0.000000e+00 0.000000e+00
1.910000e+08 1.124815e+11 6.799152e+11 0.000000e+00 -3.773897e+04 2.392304e+04 0.000000e+00 5.323086e+10 5.767344e+11 0.000000e+00 9.670741e+03 -7.037537e+03 0.000000e+00 1.142494e+11 6.837686e+11 0.000000e+00 3.626146e+04 -1.002848e+04 0.000000e+00 0.000000e+00
1.920000e+08 1.064853e+11 6.888511e+11 0.000000e+00 -3.092926e+04 3.341623e+04 0.000000e+00 6.331743e+10 5.705263e+11 0.000000e+00 1.044324e+04 -5.387727e+03 0.000000e+00 1.094842e+11 6.918478e+11 0.000000e+00 2.661884e+04 -2.417629e+04 0.000000e+00 0.000000e+00
1.930000e+08 1.003253e+11 6.970795e+11 0.000000e+00 -2.078142e+04 3.978858e+04 0.000000e+00 7.401154e+10 5.659310e+11 0.000000e+00 1.089831e+04 -3.820412e+03 0.000000e+00 1.041801e+11 6.988442e+11 0.000000e+00 1.310644e+04 -3.423924e+04 0.000000e+00 0.000000e+00
1.940000e+08 9.420069e+10 7.045884e+11 0.000000e+00 -8.634594e+03 4.215410e+04 0.000000e+00 8.503219e+10 5.628457e+11 0.000000e+00 1.110744e+04 -2.371668e+03 0.000000e+00 9.842874e+10 7.049000e+11 0.000000e+00 -2.654582e+03 -3.904213e+04 0.000000e+00 0.000000e+00
1.950000e+08 8.824815e+10 7.113662e+11 0.000000e+00 3.943485e+03 4.012335e+04 0.000000e+00 9.616492e+10 5.611437e+11 0.000000e+00 1.113159e+04 -1.054374e+03 0.000000e+00 9.231981e+10 7.101855e+11 0.000000e+00 -1.873826e+04 -3.807203e+04 0.000000e+00 0.000000e+00
1.960000e+08 8.254552e+10 7.174023e+11 0.000000e+00 1.534906e+04 3.385883e+04 0.000000e+00 1.072500e+11 5.606933e+11 0.000000e+00 1.101916e+04 1.320885e+02 0.000000e+00 8.595059e+10 7.148771e+11 0.000000e+00 -3.315727e+04 -3.153709e+04 0.000000e+00 0.000000e+00
1.970000e+08 7.711958e+10 7.226915e+11 0.000000e+00 2.413930e+04 2.405922e+04 0.000000e+00 1.181702e+11 5.613668e+11 0.000000e+00 1.080717e+04 1.195325e+03 0.000000e+00 7.943123e+10 7.191380e+11 0.000000e+00 -4.411566e+04 -2.033846e+04 0.000000e+00 0.000000e+00
1.980000e+08 7.195612e+10 7.272409e+11 0.000000e+00 2.921029e+04 1.187425e+04 0.000000e+00 1.288404e+11 5.630464e+11 0.000000e+00 1.052335e+04 2.145983e+03 0.000000e+00 7.288450e+10 7.231046e+11 0.000000e+00 -5.023855e+04 -5.956675e+03 0.000000e+00 0.000000e+00
1.990000e+08 6.701200e+10 7.310761e+11 0.000000e+00 2.993330e+04 -1.239024e+03 0.000000e+00 1.391998e+11 5.656251e+11 0.000000e+00 1.018819e+04 2.995532e+03 0.000000e+00 6.644065e+10 7.268757e+11 0.000000e+00 -5.074871e+04 9.734420e+03 0.000000e+00 0.000000e+00
2.000000e+08 6.222809e+10 7.342454e+11 0.000000e+00 2.623173e+04 -1.369960e+04 0.000000e+00 1.492048e+11 5.690075e+11 0.000000e+00 9.816737e+03 3.755107e+03 0.000000e+00 6.022860e+10 7.305074e+11 0.000000e+00 -4.556691e+04 2.470322e+04 0.000000e+00 0.000000e+00
2.010000e+08 5.754221e+10 7.368199e+11 0.000000e+00 1.858881e+04 -2.400171e+04 0.000000e+00 1.588249e+11 5.731087e+11 0.000000e+00 9.420031e+03 4.434966e+03 0.000000e+00 5.436527e+10 7.340131e+11 0.000000e+00 -3.532350e+04 3.701523e+04 0.000000e+00 0.000000e+00
2.020000e+08 5.290086e+10 7.388915e+11 0.000000e+00 7.985537e+03 -3.090439e+04 0.000000e+00 1.680391e+11 5.778539e+11 0.000000e+00 9.006137e+03 5.044276e+03 0.000000e+00 4.894482e+10 7.373679e+11 0.000000e+00 -2.128049e+04 4.507525e+04 0.000000e+00 0.000000e+00
2.030000e+08 4.826872e+10 7.405668e+11 0.000000e+00 -4.223498e+03 -3.358767e+04 0.000000e+00 1.768334e+11 5.831765e+11 0.000000e+00 8.580940e+03 5.591095e+03 0.000000e+00 4.402965e+10 7.405175e+11 0.000000e+00 -5.174068e+03 4.782682e+04 0.000000e+00 0.000000e+00
2.040000e+08 4.363510e+10 7.419590e+11 0.000000e+00 -1.648070e+04 -3.175603e+04 0.000000e+00 1.851987e+11 5.890176e+11 0.000000e+00 8.148730e+03 6.082433e+03 0.000000e+00 3.964457e+10 7.433902e+11 0.000000e+00 1.100247e+04 4.488407e+04 0.000000e+00 0.000000e+00
2.050000e+08 3.901659e+10 7.431779e+11 0.000000e+00 -2.722140e+04 -2.567589e+04 0.000000e+00 1.931296e+11 5.953249e+11 0.000000e+00 7.712621e+03 6.524356e+03 0.000000e+00 3.577500e+10 7.459102e+11 0.000000e+00 2.524823e+04 3.657964e+04 0.000000e+00 0.000000e+00
2.060000e+08 3.445591e+10 7.443204e+11 0.000000e+00 -3.507051e+04 -1.614268e+04 0.000000e+00 2.006234e+11 6.020516e+11 0.000000e+00 7.274858e+03 6.922096e+03 0.000000e+00 3.236976e+10 7.480112e+11 0.000000e+00 3.580536e+04 2.392230e+04 0.000000e+00 0.000000e+00
2.070000e+08 3.001715e+10 7.454620e+11 0.000000e+00 -3.901522e+04 -4.381297e+03 0.000000e+00 2.076793e+11 6.091558e+11 0.000000e+00 6.837040e+03 7.280166e+03 0.000000e+00 2.934803e+10 7.496485e+11 0.000000e+00 4.137920e+04 8.469874e+03 0.000000e+00 0.000000e+00
2.080000e+08 2.577808e+10 7.466504e+11 0.000000e+00 -3.853199e+04 8.107236e+03 0.000000e+00 2.142978e+11 6.166000e+11 0.000000e+00 6.400286e+03 7.602451e+03 0.000000e+00 2.660991e+10 7.508076e+11 0.000000e+00 4.130016e+04 -7.866583e+03 0.000000e+00 0.000000e+00
2.090000e+08 2.182059e+10 7.479024e+11 0.000000e+00 -3.365218e+04 1.973355e+04 0.000000e+00 2.204805e+11 6.243499e+11 0.000000e+00 5.965353e+03 7.892302e+03 0.000000e+00 2.404907e+10 7.515091e+11 0.000000e+00 3.560733e+04 -2.306262e+04 0.000000e+00 0.000000e+00
2.100000e+08 1.822048e+10 7.492044e+11 0.000000e+00 -2.495811e+04 2.901873e+04 0.000000e+00 2.262293e+11 6.323748e+11 0.000000e+00 5.532731e+03 8.152605e+03 0.000000e+00 2.156618e+10 7.518083e+11 0.000000e+00 2.504333e+04 -3.523418e+04 0.000000e+00 0.000000e+00
2.110000e+08 1.503798e+10 7.505165e+11 0.000000e+00 -1.351032e+04 3.477927e+04 0.000000e+00 2.315468e+11 6.406461e+11 0.000000e+00 5.102705e+03 8.385849e+03 0.000000e+00 1.908134e+10 7.517910e+11 0.000000e+00 1.096145e+04 -4.287378e+04 0.000000e+00 0.000000e+00
2.120000e+08 1.231009e+10 7.517795e+11 0.000000e+00 -7.149516e+02 3.627529e+04 0.000000e+00 2.364356e+11 6.491382e+11 0.000000e+00 4.675409e+03 8.594176e+03 0.000000e+00 1.654403e+10 7.515648e+11 0.000000e+00 -4.843759e+03 -4.503971e+04 0.000000e+00 0.000000e+00
2.130000e+08 1.004584e+10 7.529244e+11 0.000000e+00 1.185229e+04 3.330340e+04 0.000000e+00 2.408985e+11 6.578268e+11 0.000000e+00 4.250864e+03 8.779431e+03 0.000000e+00 1.393933e+10 7.512473e+11 0.000000e+00 -2.036120e+04 -4.147464e+04 0.000000e+00 0.000000e+00
2.140000e+08 8.225028e+09 7.538825e+11 0.000000e+00 2.264375e+04 2.622235e+04 0.000000e+00 2.449382e+11 6.666899e+11 0.000000e+00 3.829003e+03 8.943201e+03 0.000000e+00 1.128969e+10 7.509535e+11 0.000000e+00 -3.361542e+04 -3.263841e+04 0.000000e+00 0.000000e+00
2.150000e+08 6.800561e+09 7.545961e+11 0.000000e+00 3.033406e+04 1.590820e+04 0.000000e+00 2.485574e+11 6.757065e+11 0.000000e+00 3.409695e+03 9.086844e+03 0.000000e+00 8.651970e+09 7.507826e+11 0.000000e+00 -4.291465e+04 -1.965086e+04 0.000000e+00 0.000000e+00
2.160000e+08 5.704259e+09 7.550270e+11 0.000000e+00 3.398667e+04 3.644382e+03 0.000000e+00 2.517584e+11 6.848572e+11 0.000000e+00 2.992758e+03 9.211521e+03 0.000000e+00 6.110165e+09 7.508074e+11 0.000000e+00 -4.706332e+04 -4.151505e+03 0.000000e+00 0.000000e+00
2.170000e+08 4.855239e+09 7.551629e+11 0.000000e+00 3.317157e+04 -9.039479e+03 0.000000e+00 2.545436e+11 6.941235e+11 0.000000e+00 2.577974e+03 9.318213e+03 0.000000e+00 3.764719e+09 7.510664e+11 0.000000e+00 -4.551229e+04 1.190611e+04 0.000000e+00 0.000000e+00
2.180000e+08 4.169936e+09 7.550200e+11 0.000000e+00 2.801926e+04 -2.055968e+04 0.000000e+00 2.569150e+11 7.034879e+11 0.000000e+00 2.165095e+03 9.407741e+03 0.000000e+00 1.719792e+09 7.515606e+11 0.000000e+00 -3.842784e+04 2.649962e+04 0.000000e+00 0.000000e+00
2.190000e+08 3.572465e+09 7.546425e+11 0.000000e+00 1.920444e+04 -2.947733e+04 0.000000e+00 2.588744e+11 7.129335e+11 0.000000e+00 1.753853e+03 9.480781e+03 0.000000e+00 7.005443e+07 7.522542e+11 0.000000e+00 -2.667079e+04 3.779169e+04 0.000000e+00 0.000000e+00
2.200000e+08 3.004033e+09 7.540982e+11 0.000000e+00 7.861261e+03 -3.467908e+04 0.000000e+00 2.604232e+11 7.224442e+11 0.000000e+00 1.343965e+03 9.537878e+03 0.000000e+00 -1.111295e+09 7.530806e+11 0.000000e+00 -1.168834e+04 4.436061e+04 0.000000e+00 0.000000e+00
2.210000e+08 2.430219e+09 7.534712e+11 0.000000e+00 -4.559134e+03 -3.551679e+04 0.000000e+00 2.615626e+11 7.320041e+11 0.000000e+00 9.351389e+02 9.579452e+03 0.000000e+00 -1.781813e+09 7.539519e+11 0.000000e+00 4.667697e+03 4.537864e+04 0.000000e+00 0.000000e+00
2.220000e+08 1.845213e+09 7.528523e+11 0.000000e+00 -1.647080e+04 -3.188886e+04 0.000000e+00 2.622937e+11 7.415980e+11 0.000000e+00 5.270736e+02 9.605807e+03 0.000000e+00 -1.935208e+09 7.547710e+11 0.000000e+00 2.037348e+04 4.071570e+04 0.000000e+00 0.000000e+00
2.230000e+08 1.272481e+09 7.523290e+11 0.000000e+00 -2.635201e+04 -2.425271e+04 0.000000e+00 2.626169e+11 7.512107e+11 0.000000e+00 1.194644e+02 9.617139e+03 0.000000e+00 -1.602178e+09 7.554451e+11 0.000000e+00 3.348714e+04 3.095539e+04 0.000000e+00 0.000000e+00
2.240000e+08 7.617730e+08 7.519752e+11 0.000000e+00 -3.293602e+04 -1.356718e+04 0.000000e+00 2.625327e+11 7.608273e+11 0.000000e+00 -2.879966e+02 9.613536e+03 0.000000e+00 -8.465947e+08 7.558979e+11 0.000000e+00 4.239227e+04 1.732142e+04 0.000000e+00 0.000000e+00
2.250000e+08 3.828644e+08 7.518435e+11 0.000000e+00 -3.536974e+04 -1.172160e+03 0.000000e+00 2.620409e+11 7.704328e+11 0.000000e+00 -6.956183e+02 9.594979e+03 0.000000e+00 2.424951e+08 7.560808e+11 0.000000e+00 4.600039e+04 1.523953e+03 0.000000e+00 0.000000e+00
2.260000e+08 2.168022e+08 7.519594e+11 0.000000e+00 -3.332034e+04 1.137946e+04 0.000000e+00 2.611413e+11 7.800122e+11 0.000000e+00 -1.103708e+03 9.561347e+03 0.000000e+00 1.562035e+09 7.559799e+11 0.000000e+00 4.388709e+04 -1.445483e+04 0.000000e+00 0.000000e+00
2.270000e+08 3.457673e+08 7.523191e+11 0.000000e+00 -2.701693e+04 2.251627e+04 0.000000e+00 2.598332e+11 7.895504e+11 0.000000e+00 -1.512570e+03 9.512405e+03 0.000000e+00 3.007897e+09 7.556187e+11 0.000000e+00 3.634515e+04 -2.860897e+04 0.000000e+00 0.000000e+00
2.280000e+08 8.428122e+08 7.528913e+11 0.000000e+00 -1.722179e+04 3.084519e+04 0.000000e+00 2.581158e+11 7.990318e+11 0.000000e+00 -1.922502e+03 9.447810e+03 0.000000e+00 4.487974e+09 7.550560e+11 0.000000e+00 2.434789e+04 -3.916001e+04 0.000000e+00 0.000000e+00
2.290000e+08 1.762760e+09 7.536220e+11 0.000000e+00 -5.135062e+03 3.532609e+04 0.000000e+00 2.559878e+11 8.084407e+11 0.000000e+00 -2.333789e+03 9.367099e+03 0.000000e+00 5.933787e+09 7.543805e+11 0.000000e+00 9.427426e+03 -4.477981e+04 0.000000e+00 0.000000e+00
2.300000e+08 3.135404e+09 7.544426e+11 0.000000e+00 7.755601e+03 3.540235e+04 0.000000e+00 2.534477e+11 8.177605e+11 0.000000e+00 -2.746706e+03 9.269686e+03 0.000000e+00 7.309148e+09 7.536997e+11 0.000000e+00 -6.517117e+03 -4.475721e+04 0.000000e+00 0.000000e+00
2.310000e+08 4.961857e+09 7.552797e+11 0.000000e+00 1.986147e+04 3.107097e+04 0.000000e+00 2.504937e+11 8.269742e+11 0.000000e+00 -3.161510e+03 9.154845e+03 0.000000e+00 8.614805e+09 7.531286e+11 0.000000e+00 -2.145768e+04 -3.908749e+04 0.000000e+00 0.000000e+00
2.320000e+08 7.214515e+09 7.560652e+11 0.000000e+00 2.969212e+04 2.288315e+04 0.000000e+00 2.471239e+11 8.360641e+11 0.000000e+00 -3.578433e+03 9.021707e+03 0.000000e+00 9.888459e+09 7.527757e+11 0.000000e+00 -3.349166e+04 -2.847310e+04 0.000000e+00 0.000000e+00
2.330000e+08 9.840639e+09 7.567467e+11 0.000000e+00 3.604249e+04 1.187543e+04 0.000000e+00 2.433361e+11 8.450112e+11 0.000000e+00 -3.997679e+03 8.869232e+03 0.000000e+00 1.120016e+10 7.527314e+11 0.000000e+00 -4.108075e+04 -1.423573e+04 0.000000e+00 0.000000e+00
2.340000e+08 1.276910e+10 7.572948e+11 0.000000e+00 3.814425e+04 -5.603165e+02 0.000000e+00 2.391278e+11 8.537957e+11 0.000000e+00 -4.419407e+03 8.696200e+03 0.000000e+00 1.264367e+10 7.530576e+11 0.000000e+00 -4.324409e+04 1.849592e+03 0.000000e+00 0.000000e+00
2.350000e+08 1.591944e+10 7.577090e+11 0.000000e+00 3.576231e+04 -1.285138e+04 0.000000e+00 2.344964e+11 8.623963e+11 0.000000e+00 -4.843725e+03 8.501177e+03 0.000000e+00 1.432479e+10 7.537812e+11 0.000000e+00 -3.968150e+04 1.777733e+04 0.000000e+00 0.000000e+00
2.360000e+08 1.921210e+10 7.580184e+11 0.000000e+00 2.922439e+04 -2.344158e+04 0.000000e+00 2.294394e+11 8.707901e+11 0.000000e+00 -5.270662e+03 8.282498e+03 0.000000e+00 1.634828e+10 7.548928e+11 0.000000e+00 -3.081123e+04 3.156331e+04 0.000000e+00 0.000000e+00
2.370000e+08 2.257856e+10 7.582807e+11 0.000000e+00 1.937989e+04 -3.098651e+04 0.000000e+00 2.239542e+11 8.789527e+11 0.000000e+00 -5.700155e+03 8.038222e+03 0.000000e+00 1.880480e+10 7.563494e+11 0.000000e+00 -1.771748e+04 4.149398e+04 0.000000e+00 0.000000e+00
2.380000e+08 2.597002e+10 7.585762e+11 0.000000e+00 7.493144e+03 -3.452219e+04 0.000000e+00 2.180383e+11 8.868573e+11 0.000000e+00 -6.132009e+03 7.766102e+03 0.000000e+00 2.175968e+10 7.580814e+11 0.000000e+00 -2.014207e+03 4.634175e+04 0.000000e+00 0.000000e+00
2.390000e+08 2.936364e+10 7.589997e+11 0.000000e+00 -4.915506e+03 -3.358581e+04 0.000000e+00 2.116895e+11 8.944748e+11 0.000000e+00 -6.565861e+03 7.463528e+03 0.000000e+00 2.524478e+10 7.600035e+11 0.000000e+00 1.435765e+04 4.551913e+04 0.000000e+00 0.000000e+00
2.400000e+08 3.276540e+10 7.596510e+11 0.000000e+00 -1.626069e+04 -2.827336e+04 0.000000e+00 2.049061e+11 9.017732e+11 0.000000e+00 -7.001126e+03 7.127478e+03 0.000000e+00 2.925457e+10 7.620274e+11 0.000000e+00 2.937390e+04 3.915235e+04 0.000000e+00 0.000000e+00
2.410000e+08 3.620936e+10 7.606249e+11 0.000000e+00 -2.509096e+04 -1.922696e+04 0.000000e+00 1.976871e+11 9.087174e+11 0.000000e+00 -7.436920e+03 6.754442e+03 0.000000e+00 3.374683e+10 7.640759e+11 0.000000e+00 4.118091e+04 2.806532e+04 0.000000e+00 0.000000e+00
2.420000e+08 3.975326e+10 7.620015e+11 0.000000e+00 -3.027073e+04 -7.553805e+03 0.000000e+00 1.900325e+11 9.152684e+11 0.000000e+00 -7.871964e+03 6.340347e+03 0.000000e+00 3.864778e+10 7.660944e+11 0.000000e+00 4.832769e+04 1.367618e+04 0.000000e+00 0.000000e+00
2.430000e+08 4.347097e+10 7.638397e+11 0.000000e+00 -3.112247e+04 5.313120e+03 0.000000e+00 1.819440e+11 9.213829e+11 0.000000e+00 -8.304442e+03 5.880467e+03 0.000000e+00 4.386114e+10 7.680613e+11 0.000000e+00 4.994727e+04 -2.180253e+03 0.000000e+00 0.000000e+00
2.440000e+08 4.744284e+10 7.661728e+11 0.000000e+00 -2.751167e+04 1.779487e+04 0.000000e+00 1.734253e+11 9.270123e+11 0.000000e+00 -8.731825e+03 5.369321e+03 0.000000e+00 4.927973e+10 7.699937e+11 0.000000e+00 4.586483e+04 -1.748195e+04 0.000000e+00 0.000000e+00
2.450000e+08 5.174491e+10 7.690080e+11 0.000000e+00 -1.986400e+04 2.836475e+04 0.000000e+00 1.644832e+11 9.321023e+11 0.000000e+00 -9.150616e+03 4.800566e+03 0.000000e+00 5.479818e+10 7.719493e+11 0.000000e+00 3.661938e+04 -3.027251e+04 0.000000e+00 0.000000e+00
2.460000e+08 5.643829e+10 7.723300e+11 0.000000e+00 -9.112495e+03 3.574013e+04 0.000000e+00 1.551286e+11 9.365918e+11 0.000000e+00 -9.556011e+03 4.166891e+03 0.000000e+00 6.032512e+10 7.740229e+11 0.000000e+00 2.339588e+04 -3.890586e+04 0.000000e+00 0.000000e+00
2.470000e+08 6.155995e+10 7.761074e+11 0.000000e+00 3.418751e+03 3.904391e+04 0.000000e+00 1.453778e+11 9.404117e+11 0.000000e+00 -9.941437e+03 3.459924e+03 0.000000e+00 6.579303e+10 7.763397e+11 0.000000e+00 7.876223e+03 -4.225221e+04 0.000000e+00 0.000000e+00
2.480000e+08 6.711586e+10 7.803019e+11 0.000000e+00 1.617992e+04 3.791515e+04 0.000000e+00 1.352553e+11 9.434841e+11 0.000000e+00 -1.029791e+04 2.670192e+03 0.000000e+00 7.116448e+10 7.790445e+11 0.000000e+00 -7.972538e+03 -3.983922e+04 0.000000e+00 0.000000e+00
2.490000e+08 7.307702e+10 7.848789e+11 0.000000e+00 2.758879e+04 3.255485e+04 0.000000e+00 1.247957e+11 9.457210e+11 0.000000e+00 -1.061316e+04 1.787192e+03 0.000000e+00 7.643366e+10 7.822896e+11 0.000000e+00 -2.214604e+04 -3.191051e+04 0.000000e+00 0.000000e+00
2.500000e+08 7.937872e+10 7.898187e+11 0.000000e+00 3.622759e+04 2.370120e+04 0.000000e+00 1.140482e+11 9.470236e+11 0.000000e+00 -1.087049e+04 7.996831e+02 0.000000e+00 8.162265e+10 7.862221e+11 0.000000e+00 -3.285531e+04 -1.939439e+04 0.000000e+00 0.000000e+00
2.510000e+08 8.592251e+10 7.951253e+11 0.000000e+00 4.101870e+04 1.253736e+04 0.000000e+00 1.030815e+11 9.472817e+11 0.000000e+00 -1.104719e+04 -3.035878e+02 0.000000e+00 8.677253e+10 7.909723e+11 0.000000e+00 -3.875286e+04 -3.787161e+03 0.000000e+00 0.000000e+00
2.520000e+08 9.258014e+10 8.008335e+11 0.000000e+00 4.135729e+04 5.432989e+02 0.000000e+00 9.199078e+10 9.463745e+11 0.000000e+00 -1.111271e+04 -1.532423e+03 0.000000e+00 9.192982e+10 7.966446e+11 0.000000e+00 -3.910435e+04 1.303430e+04 0.000000e+00 0.000000e+00
2.530000e+08 9.919839e+10 8.070112e+11 0.000000e+00 3.718432e+04 -1.069077e+04 0.000000e+00 8.090657e+10 9.441731e+11 0.000000e+00 -1.102645e+04 -2.892450e+03 0.000000e+00 9.712935e+10 8.033112e+11 0.000000e+00 -3.388440e+04 2.904728e+04 0.000000e+00 0.000000e+00
2.540000e+08 1.056035e+11 8.137559e+11 0.000000e+00 2.899036e+04 -1.966671e+04 0.000000e+00 7.000581e+10 9.405468e+11 0.000000e+00 -1.073599e+04 -4.380424e+03 0.000000e+00 1.023751e+11 8.110083e+11 0.000000e+00 -2.378371e+04 4.233564e+04 0.000000e+00 0.000000e+00
2.550000e+08 1.116042e+11 8.211849e+11 0.000000e+00 1.774954e+04 -2.517140e+04 0.000000e+00 5.952408e+10 9.353758e+11 0.000000e+00 -1.017666e+04 -5.976742e+03 0.000000e+00 1.076210e+11 8.197337e+11 0.000000e+00 -1.012519e+04 5.132688e+04 0.000000e+00 0.000000e+00
2.560000e+08 1.169942e+11 8.294173e+11 0.000000e+00 4.793440e+03 -2.643546e+04 0.000000e+00 4.976653e+10 9.285723e+11 0.000000e+00 -9.275187e+03 -7.634822e+03 0.000000e+00 1.127549e+11 8.294438e+11 0.000000e+00 5.301371e+03 5.498165e+04 0.000000e+00 0.000000e+00
2.570000e+08 1.215548e+11 8.385465e+11 0.000000e+00 -8.355016e+03 -2.323752e+04 0.000000e+00 4.111148e+10 9.201136e+11 0.000000e+00 -7.961293e+03 -9.268886e+03 0.000000e+00 1.175899e+11 8.400471e+11 0.000000e+00 2.046568e+04 5.291181e+04 0.000000e+00 0.000000e+00
2.580000e+08 1.250645e+11 8.486065e+11 0.000000e+00 -2.016341e+04 -1.594073e+04 0.000000e+00 3.399673e+10 9.100863e+11 0.000000e+00 -6.191229e+03 -1.074612e+04 0.000000e+00 1.218699e+11 8.513935e+11 0.000000e+00 3.335799e+04 4.541734e+04 0.000000e+00 0.000000e+00
2.590000e+08 1.273201e+11 8.595381e+11 0.000000e+00 -2.926604e+04 -5.452531e+03 0.000000e+00 2.887644e+10 8.987308e+11 0.000000e+00 -3.982087e+03 -1.189504e+04 0.000000e+00 1.252950e+11 8.632628e+11 0.000000e+00 4.225621e+04 3.344532e+04 0.000000e+00 0.000000e+00
2.600000e+08 1.281733e+11 8.711670e+11 0.000000e+00 -3.461913e+04 6.897358e+03 0.000000e+00 2.614381e+10 8.864642e+11 0.000000e+00 -1.442194e+03 -1.254208e+04 0.000000e+00 1.275704e+11 8.753638e+11 0.000000e+00 4.596152e+04 1.847923e+04 0.000000e+00 0.000000e+00
2.610000e+08 1.275735e+11 8.832123e+11 0.000000e+00 -3.562268e+04 1.954729e+04 0.000000e+00 2.603653e+10 8.738537e+11 0.000000e+00 1.229773e+03 -1.257174e+04 0.000000e+00 1.284680e+11 8.873568e+11 0.000000e+00 4.395273e+04 2.370093e+03 0.000000e+00 0.000000e+00
2.620000e+08 1.255961e+11 8.953299e+11 0.000000e+00 -3.220220e+04 3.091804e+04 0.000000e+00 2.856697e+10 8.615300e+11 0.000000e+00 3.793656e+03 -1.197755e+04 0.000000e+00 1.278764e+11 8.989043e+11 0.000000e+00 3.643040e+04 -1.287445e+04 0.000000e+00 0.000000e+00
2.630000e+08 1.224346e+11 9.071756e+11 0.000000e+00 -2.484241e+04 3.960639e+04 0.000000e+00 3.351801e+10 8.500720e+11 0.000000e+00 6.042965e+03 -1.086530e+04 0.000000e+00 1.258159e+11 9.097330e+11 0.000000e+00 2.426747e+04 -2.533316e+04 0.000000e+00 0.000000e+00
2.640000e+08 1.183563e+11 9.184581e+11 0.000000e+00 -1.454779e+04 4.454157e+04 0.000000e+00 4.050727e+10 8.399152e+11 0.000000e+00 7.858665e+03 -9.405797e+03 0.000000e+00 1.224162e+11 9.196787e+11 0.000000e+00 8.892533e+03 -3.342907e+04 0.000000e+00 0.000000e+00
2.650000e+08 1.136437e+11 9.289643e+11 0.000000e+00 -2.713720e+03 4.510030e+04 0.000000e+00 4.908148e+10 8.313176e+11 0.000000e+00 9.215131e+03 -7.773503e+03 0.000000e+00 1.178747e+11 9.286954e+11 0.000000e+00 -7.881869e+03 -3.615185e+04 0.000000e+00 0.000000e+00
2.660000e+08 1.085463e+11 9.385585e+11 0.000000e+00 9.066730e+03 4.117485e+04 0.000000e+00 5.879722e+10 8.243791e+11 0.000000e+00 1.015165e+04 -6.106541e+03 0.000000e+00 1.124188e+11 9.368334e+11 0.000000e+00 -2.407081e+04 -3.319397e+04 0.000000e+00 0.000000e+00
